-49.314045,206.753357,0.000
-49.314045,206.753357,0.000
-49.314045,206.753357,0.000
-49.314045,206.753357,0.008
-49.314045,206.753357,0.002
-49.314045,206.753357,0.001
-49.314045,206.753357,0.003
-49.314045,206.753357,0.003
-49.314045,206.753357,0.003
-49.314045,206.753357,0.002
-49.314045,206.753357,0.002
-49.314045,206.753357,0.000
-49.314045,206.753357,0.001
-49.314045,206.753357,0.001
-49.314045,206.753357,0.000
-49.314045,206.753357,0.000
-49.314045,206.753357,0.000
-49.314045,206.753357,0.000
-49.314045,206.753357,0.000
-49.314045,206.753357,0.000
-49.314045,206.753357,0.000
-49.314045,206.753357,0.000
-49.314045,206.753357,0.000
-49.296524,206.753372,2.254
-49.246990,206.753372,4.102
-49.177937,206.753372,5.341
-49.095119,206.753372,6.282
-49.001122,206.753372,7.071
-48.897175,206.753372,7.781
-48.783833,206.753372,8.452
-48.661270,206.753372,9.114
-48.529415,206.753372,9.782
-48.388081,206.753357,10.466
-48.236992,206.753357,11.171
-48.075840,206.753357,11.901
-47.904301,206.753357,12.653
-47.722149,206.753357,13.421
-47.529198,206.753357,14.202
-47.325306,206.753357,14.994
-47.110306,206.753357,15.797
-46.884079,206.753357,16.610
-46.646496,206.753357,17.432
-46.397419,206.753357,18.263
-46.136768,206.753357,19.089
-45.871250,206.753357,19.421
-45.608414,206.753357,18.693
-45.338428,206.753357,20.194
-45.044838,206.753357,21.636
-44.728310,206.753372,23.401
-44.393024,206.753372,24.537
-44.039379,206.753372,26.003
-43.669952,206.753372,26.979
-43.284534,206.753372,28.250
-42.884876,206.753372,29.146
-42.470589,206.753372,30.291
-42.042919,206.753372,31.154
-41.601494,206.753372,32.212
-41.147171,206.753372,33.067
-40.679665,206.753372,34.063
-40.199543,206.753387,34.924
-39.706608,206.753387,35.872
-39.202145,206.753387,36.437
-38.695847,206.753387,36.525
-38.190319,206.753387,36.428
-37.670242,206.753387,38.063
-37.129044,206.753387,39.461
-36.569519,206.753387,40.732
-35.993629,206.753387,41.884
-35.402752,206.753387,42.946
-34.797920,206.753387,43.937
-34.179932,206.753387,44.872
-33.549381,206.753403,45.764
-32.906746,206.753403,46.623
-32.252419,206.753403,47.455
